ano;ptyid;trustfedgov;ptyv
2014;;0.0;PT
2014;;0.0;Outros
2014;;-3.0;Alternativa (PSDB ou PSL)
2014;;1.0;PT
2014;;3.0;PT
2014;Outro;0.0;
2014;;1.0;Nenhum
2014;;-1.0;
2014;;3.0;
2014;PT;1.0;PT
2014;;1.0;Alternativa (PSDB ou PSL)
2014;;0.0;Alternativa (PSDB ou PSL)
2014;;-2.0;
2014;;2.0;PT
2014;;0.0;PT
2014;;3.0;PT
2014;;0.0;PT
2014;;-1.0;
2014;;0.0;PT
2014;PT;-3.0;PT
2014;;-2.0;
2014;;-3.0;Alternativa (PSDB ou PSL)
2014;Outro (direita);-3.0;Alternativa (PSDB ou PSL)
2014;;-2.0;
2014;;0.0;
2014;;-3.0;PT
2014;PSDB;0.0;Alternativa (PSDB ou PSL)
2014;;1.0;
2014;;-3.0;
2014;;-3.0;
2014;;3.0;
2014;;-2.0;PT
2014;;0.0;
2014;PT;0.0;PT
2014;;3.0;PT
2014;;-3.0;
2014;;3.0;
2014;;2.0;PT
2014;;1.0;Outros
2014;Outro (direita);2.0;PT
2014;;-3.0;Alternativa (PSDB ou PSL)
2014;;-3.0;PT
2014;Outro (esquerda);-1.0;
2014;;-2.0;
2014;;3.0;
2014;;-3.0;PT
2014;Outro (esquerda);2.0;PT
2014;;-2.0;
2014;;1.0;Alternativa (PSDB ou PSL)
2014;;-1.0;PT
2014;;-3.0;Alternativa (PSDB ou PSL)
2014;;0.0;
2014;;-3.0;
2014;;1.0;PT
2014;;-3.0;
2014;PT;0.0;PT
2014;;2.0;
2014;;1.0;PT
2014;;-3.0;PT
2014;;-3.0;
2014;;-3.0;PT
2014;;1.0;Outros
2014;PT;3.0;PT
2014;;-3.0;Alternativa (PSDB ou PSL)
2014;;0.0;
2014;;-1.0;PT
2014;PT;-2.0;PT
2014;;-1.0;
2014;;-3.0;Alternativa (PSDB ou PSL)
2014;PT;-3.0;PT
2014;;-2.0;
2014;;;
2014;PT;-1.0;PT
2014;;3.0;PT
2014;;0.0;
2014;;0.0;
2014;;-1.0;PT
2014;;-3.0;Nenhum
2014;;3.0;PT
2014;;-3.0;Alternativa (PSDB ou PSL)
2014;;-3.0;Outros
2014;;-2.0;Alternativa (PSDB ou PSL)
2014;;-3.0;PT
2014;Outro;-3.0;
2014;;1.0;
2014;;1.0;PT
2014;;3.0;
2014;Outro (direita);3.0;PT
2014;;0.0;PT
2014;;0.0;PT
2014;;-3.0;PT
2014;Outro (direita);0.0;Outros
2014;;0.0;Outros
2014;PT;2.0;PT
2014;;-2.0;Outros
2014;;-2.0;Outros
2014;;-3.0;Alternativa (PSDB ou PSL)
2014;PSDB;-1.0;Alternativa (PSDB ou PSL)
2014;PT;0.0;PT
2014;;-3.0;Outros
2014;;-3.0;
2014;PSDB;-3.0;Alternativa (PSDB ou PSL)
2014;;-1.0;
2014;;2.0;PT
2014;;-3.0;
2014;;-3.0;
2014;;1.0;
2014;;0.0;
2014;;1.0;Alternativa (PSDB ou PSL)
2014;;-3.0;PT
2014;;3.0;PT
2014;PT;2.0;PT
2014;;1.0;PT
2014;;-3.0;PT
2014;Outro (direita);3.0;PT
2014;;-2.0;PT
2014;;0.0;PT
2014;Outro (esquerda);-1.0;
2014;;-3.0;Outros
2014;;-3.0;PT
2014;PT;0.0;PT
2014;;-1.0;PT
2014;PT;0.0;PT
2014;;1.0;PT
2014;Outro (direita);0.0;
2014;;-2.0;PT
2014;;0.0;
2014;;-3.0;
2014;;0.0;
2014;Outro (direita);-3.0;PT
2014;Outro (esquerda);-3.0;PT
2014;PT;1.0;Alternativa (PSDB ou PSL)
2014;;-1.0;Outros
2014;;3.0;PT
2014;;0.0;Alternativa (PSDB ou PSL)
2014;;-2.0;Alternativa (PSDB ou PSL)
2014;;-3.0;PT
2014;;1.0;PT
2014;Outro (direita);0.0;Outros
2014;;-3.0;
2014;;-2.0;
2014;;1.0;PT
2014;PT;3.0;
2014;;0.0;PT
2014;;1.0;
2014;;2.0;
2014;;-2.0;
2014;PT;2.0;PT
2014;PT;1.0;PT
2014;;-3.0;PT
2014;;1.0;PT
2014;PT;1.0;PT
2014;;-3.0;
2014;;0.0;
2014;;-3.0;
2014;;0.0;
2014;;0.0;Nenhum
2014;;1.0;PT
2014;;3.0;PT
2014;PT;1.0;Alternativa (PSDB ou PSL)
2014;;0.0;Nenhum
2014;;-3.0;Alternativa (PSDB ou PSL)
2014;;1.0;
2014;Outro (direita);-2.0;
2014;;2.0;
2014;Outro (direita);0.0;PT
2014;;-3.0;PT
2014;;-2.0;
2014;Outro (esquerda);-2.0;Outros
2014;;2.0;
2014;;3.0;
2014;;0.0;
2014;;-3.0;
2014;;-2.0;PT
2014;Outro (direita);3.0;PT
2014;;1.0;PT
2014;;-3.0;Alternativa (PSDB ou PSL)
2014;;-3.0;PT
2014;;2.0;
2014;Outro (direita);1.0;PT
2014;;-1.0;
2014;;-3.0;Alternativa (PSDB ou PSL)
2014;PT;-3.0;PT
2014;;-1.0;PT
2014;;-3.0;PT
2014;;-3.0;PT
2014;;-3.0;PT
2014;;-1.0;
2014;;0.0;PT
2014;PT;-2.0;
2014;;-2.0;PT
2014;;-2.0;
2014;;-1.0;PT
2014;Outro (direita);-2.0;
2014;PSDB;0.0;
2014;;-2.0;PT
2014;;0.0;
2014;;-3.0;PT
2014;;-1.0;
2014;;1.0;
2014;;-1.0;
2014;;-3.0;
2014;;-3.0;
2014;PT;2.0;PT
2014;;1.0;
2014;;-3.0;PT
2014;;-1.0;
2014;;0.0;
2014;;0.0;PT
2014;;2.0;
2014;Outro (esquerda);-3.0;Outros
2014;;2.0;PT
2014;;-3.0;
2014;;-1.0;PT
2014;Outro;3.0;PT
2014;;0.0;PT
2014;Outro (esquerda);-3.0;PT
2014;;1.0;PT
2014;;3.0;
2014;;0.0;
2014;;-3.0;Alternativa (PSDB ou PSL)
2014;;-3.0;
2014;;-2.0;PT
2014;;0.0;Outros
2014;;0.0;
2014;;3.0;PT
2014;;-1.0;PT
2014;;3.0;PT
2014;;-2.0;PT
2014;;-3.0;Outros
2014;;-3.0;Alternativa (PSDB ou PSL)
2014;;-1.0;PT
2014;;-3.0;PT
2014;;2.0;Alternativa (PSDB ou PSL)
2014;;1.0;PT
2014;PT;2.0;
2014;;-1.0;PT
2014;;1.0;
2014;PT;2.0;PT
2014;;0.0;PT
2014;PT;-1.0;PT
2014;Outro (direita);3.0;PT
2014;;0.0;PT
2014;;1.0;PT
2014;;-2.0;PT
2014;;-3.0;
2014;Outro (direita);3.0;PT
2014;;-3.0;Outros
2014;PT;3.0;PT
2014;;1.0;Outros
2014;PT;-3.0;PT
2014;;0.0;PT
2014;;-2.0;
2014;;-2.0;PT
2014;;0.0;
2014;PT;2.0;PT
2014;;0.0;
2014;;0.0;
2014;;2.0;Alternativa (PSDB ou PSL)
2014;;-1.0;PT
2014;PT;1.0;PT
2014;;0.0;
2014;;-1.0;PT
2014;;0.0;
2014;PT;1.0;PT
2014;;0.0;PT
2014;;-1.0;
2014;;1.0;PT
2014;;-3.0;
2014;;-3.0;PT
2014;;3.0;PT
2014;;-3.0;PT
2014;;1.0;PT
2014;PSDB;3.0;Alternativa (PSDB ou PSL)
2014;;2.0;PT
2014;;0.0;Nenhum
2014;;-1.0;
2014;Outro (direita);1.0;
2014;;-3.0;PT
2014;Outro (esquerda);-3.0;Outros
2014;;0.0;PT
2014;;2.0;PT
2014;;-3.0;
2014;PT;1.0;PT
2014;;-3.0;PT
2014;;-1.0;Alternativa (PSDB ou PSL)
2014;;-1.0;
2014;;0.0;PT
2014;PT;2.0;PT
2014;;-3.0;
2014;Outro (direita);-3.0;
2014;PT;1.0;PT
2014;;0.0;
2014;;-1.0;PT
2014;;0.0;PT
2014;Outro (direita);3.0;PT
2014;PSDB;-3.0;
2014;;-2.0;PT
2014;;-1.0;
2014;;-1.0;
2014;PT;1.0;PT
2014;;-3.0;Alternativa (PSDB ou PSL)
2014;PT;2.0;PT
2014;;-1.0;Alternativa (PSDB ou PSL)
2014;PT;-3.0;PT
2014;;-3.0;
2014;;-1.0;
2014;;-3.0;Outros
2014;;1.0;PT
2014;;-1.0;PT
2014;Outro (esquerda);0.0;
2014;;-1.0;PT
2014;;-1.0;Alternativa (PSDB ou PSL)
2014;;-3.0;Alternativa (PSDB ou PSL)
2014;;-3.0;Alternativa (PSDB ou PSL)
2014;;-3.0;
2014;PT;3.0;PT
2014;;-3.0;
2014;;-3.0;Outros
2014;;2.0;PT
2014;;1.0;PT
2014;PT;1.0;
2014;;-2.0;PT
2014;;-3.0;PT
2014;Outro (direita);0.0;
2014;;0.0;PT
2014;;0.0;PT
2014;;-1.0;Alternativa (PSDB ou PSL)
2014;;-3.0;Alternativa (PSDB ou PSL)
2014;;0.0;PT
2014;;1.0;
2014;Outro;-3.0;PT
2014;;0.0;PT
2014;;3.0;PT
2014;;-3.0;PT
2014;;-3.0;PT
2014;;1.0;PT
2014;;-3.0;
2014;;1.0;
2014;;-3.0;PT
2014;;-3.0;PT
2014;;0.0;PT
2014;;-2.0;
2014;;2.0;PT
2014;;-3.0;
2014;;0.0;PT
2014;;-3.0;PT
2014;;3.0;PT
2014;PT;-3.0;PT
2014;;1.0;
2014;;-3.0;PT
2014;;-1.0;
2014;;-2.0;PT
2014;;2.0;PT
2014;Outro (direita);-1.0;Outros
2014;;0.0;
2014;;3.0;PT
2014;;0.0;PT
2014;;2.0;
2014;PT;3.0;PT
2014;;-3.0;Outros
2014;Outro (esquerda);3.0;PT
2014;;3.0;PT
2014;PT;2.0;PT
2014;;-2.0;
2014;;-3.0;PT
2014;;-2.0;Nenhum
2014;;0.0;
2014;;0.0;Alternativa (PSDB ou PSL)
2014;Outro (direita);-3.0;PT
2014;PT;-1.0;PT
2014;;3.0;
2014;;-2.0;PT
2014;;3.0;
2014;;3.0;PT
2014;;-2.0;PT
2014;;1.0;PT
2014;PSDB;-3.0;Alternativa (PSDB ou PSL)
2014;;-3.0;Outros
2014;PSDB;0.0;
2014;PSDB;-3.0;
2014;;-3.0;PT
2014;PT;2.0;PT
2014;;-3.0;Alternativa (PSDB ou PSL)
2014;;0.0;
2014;;1.0;PT
2014;PSDB;0.0;
2014;;-3.0;Outros
2014;;-3.0;PT
2014;;-3.0;PT
2014;;3.0;PT
2014;;-1.0;PT
2014;;-1.0;PT
2014;;0.0;PT
2014;PT;-3.0;
2014;;3.0;
2014;Outro (direita);-1.0;Alternativa (PSDB ou PSL)
2014;;1.0;
2014;PT;3.0;PT
2014;;-3.0;
2014;;-2.0;PT
2014;;-1.0;PT
2014;;-3.0;PT
2014;;1.0;PT
2014;;-1.0;PT
2014;;-3.0;Outros
2014;;0.0;PT
2014;PSDB;-3.0;Alternativa (PSDB ou PSL)
2014;;1.0;PT
2014;;-1.0;
2014;;-2.0;PT
2014;;2.0;
2014;PT;3.0;
2014;;-3.0;
2014;;-1.0;
2014;;0.0;Alternativa (PSDB ou PSL)
2014;;0.0;PT
2014;;-1.0;PT
2014;;-3.0;PT
2014;PSDB;3.0;PT
2014;PT;-1.0;PT
2014;;2.0;
2014;Outro (direita);-2.0;
2014;;-1.0;
2014;PSDB;-1.0;Alternativa (PSDB ou PSL)
2014;;-3.0;
2014;;0.0;
2014;PT;2.0;PT
2014;;-3.0;
2014;;-2.0;PT
2014;;-3.0;
2014;Outro (direita);0.0;Alternativa (PSDB ou PSL)
2014;PT;1.0;PT
2014;;0.0;PT
2014;;1.0;PT
2014;;0.0;
2014;;-1.0;
2014;Outro (esquerda);0.0;
2014;;0.0;PT
2014;;0.0;PT
2014;;1.0;
2014;Outro (direita);-2.0;Alternativa (PSDB ou PSL)
2014;;-2.0;PT
2014;;1.0;PT
2014;Outro (direita);-2.0;PT
2014;;-3.0;PT
2014;;2.0;PT
2014;;1.0;PT
2014;PT;3.0;PT
2014;;-3.0;
2014;PT;-2.0;PT
2014;;0.0;PT
2014;;-3.0;
2014;;-1.0;
2014;;0.0;
2014;Outro (direita);-3.0;PT
2014;PT;2.0;
2014;;1.0;
2014;;0.0;PT
2014;;2.0;Alternativa (PSDB ou PSL)
2014;Outro (direita);3.0;Alternativa (PSDB ou PSL)
2014;;-2.0;
2014;;-3.0;Outros
2014;;-2.0;
2014;;1.0;PT
2014;;-3.0;
2014;;3.0;Alternativa (PSDB ou PSL)
2014;;1.0;PT
2014;PT;3.0;PT
2014;Outro (esquerda);0.0;PT
2014;;-2.0;Alternativa (PSDB ou PSL)
2014;;0.0;
2014;;-3.0;PT
2014;PT;2.0;PT
2014;;-3.0;
2014;PSDB;0.0;Alternativa (PSDB ou PSL)
2014;;;Alternativa (PSDB ou PSL)
2014;;2.0;
2014;;-1.0;PT
2014;;-1.0;
2014;;1.0;Nenhum
2014;;2.0;
2014;;0.0;Alternativa (PSDB ou PSL)
2014;PT;-3.0;PT
2014;;0.0;
2014;;1.0;
2014;;0.0;
2014;;-3.0;
2014;;0.0;PT
2014;PT;-2.0;PT
2014;Outro (esquerda);-3.0;Alternativa (PSDB ou PSL)
2014;;3.0;PT
2014;;3.0;Alternativa (PSDB ou PSL)
2014;;1.0;
2014;;-1.0;PT
2014;PT;0.0;PT
2014;PT;-1.0;PT
2014;;0.0;
2014;PT;-2.0;Alternativa (PSDB ou PSL)
2014;;2.0;Alternativa (PSDB ou PSL)
2014;;-2.0;
2014;;3.0;
2014;;0.0;
2014;;1.0;
2014;;-2.0;PT
2014;PSDB;-3.0;Alternativa (PSDB ou PSL)
2014;;-1.0;
2014;;-1.0;PT
2014;;-3.0;Alternativa (PSDB ou PSL)
2014;;-1.0;PT
2014;;0.0;PT
2014;;-2.0;
2014;;-1.0;PT
2014;;-1.0;
2014;PT;0.0;PT
2014;;-3.0;
2014;;-3.0;Alternativa (PSDB ou PSL)
2014;;-3.0;
2014;;-2.0;
2014;;-3.0;Outros
2014;;1.0;
2014;;-3.0;
2014;;0.0;
2014;;1.0;
2014;Outro (esquerda);1.0;Alternativa (PSDB ou PSL)
2014;;-3.0;PT
2014;PSDB;-3.0;PT
2014;;-3.0;
2014;;-3.0;
2014;;-3.0;
2014;Outro (esquerda);1.0;PT
2014;;2.0;PT
2014;;-1.0;PT
2014;;2.0;PT
2014;PT;-1.0;PT
2014;;0.0;
2014;;0.0;
2014;;1.0;PT
2014;;-2.0;
2014;;-1.0;
2014;;-2.0;PT
2014;;-3.0;
2014;;-3.0;Alternativa (PSDB ou PSL)
2014;PSDB;-1.0;PT
2014;;-3.0;PT
2014;;-1.0;PT
2014;PSDB;0.0;Alternativa (PSDB ou PSL)
2014;;2.0;
2014;;0.0;PT
2014;;2.0;
2014;;-3.0;
2014;;-3.0;Outros
2014;PT;1.0;
2014;;-3.0;PT
2014;;2.0;
2014;;1.0;Outros
2014;;-2.0;Alternativa (PSDB ou PSL)
2014;;-1.0;Alternativa (PSDB ou PSL)
2014;;1.0;PT
2014;Outro (esquerda);0.0;Alternativa (PSDB ou PSL)
2014;;-3.0;Alternativa (PSDB ou PSL)
2014;;0.0;
2014;;-1.0;
2014;;-1.0;
2014;;0.0;PT
2014;PT;3.0;PT
2014;;-2.0;Alternativa (PSDB ou PSL)
2014;;0.0;Alternativa (PSDB ou PSL)
2014;PT;0.0;PT
2014;;-3.0;PT
2014;;-3.0;
2014;;-1.0;Alternativa (PSDB ou PSL)
2014;;-1.0;PT
2014;;-3.0;PT
2014;;1.0;
2014;;;Outros
2014;;-3.0;
2014;;-3.0;PT
2014;Outro (esquerda);2.0;PT
2014;;-1.0;Alternativa (PSDB ou PSL)
2014;;-3.0;
2014;;0.0;
2014;;-3.0;PT
2014;;-3.0;PT
2014;;2.0;PT
2014;;2.0;
2014;;-3.0;Nenhum
2014;Outro (esquerda);0.0;PT
2014;;-3.0;
2014;;-2.0;PT
2014;Outro (direita);-3.0;Alternativa (PSDB ou PSL)
2014;;-1.0;
2014;PT;1.0;PT
2014;;0.0;PT
2014;PT;-1.0;PT
2014;PT;-1.0;PT
2014;;1.0;PT
2014;;-3.0;PT
2014;;-3.0;Alternativa (PSDB ou PSL)
2014;;-2.0;
2014;;1.0;PT
2014;;-1.0;PT
2014;;-3.0;
2014;;-2.0;PT
2014;;-3.0;Outros
2014;;-2.0;
2014;;2.0;Alternativa (PSDB ou PSL)
2014;;-2.0;PT
2014;;-3.0;Alternativa (PSDB ou PSL)
2014;;-3.0;Alternativa (PSDB ou PSL)
2014;PT;0.0;PT
2014;;3.0;
2014;;1.0;Alternativa (PSDB ou PSL)
2014;Outro (direita);-2.0;
2014;;0.0;PT
2014;;0.0;PT
2014;;0.0;PT
2014;;1.0;PT
2014;;1.0;
2014;;-3.0;
2014;;-3.0;
2014;;-3.0;PT
2014;;-1.0;
2014;PT;0.0;PT
2014;;-3.0;
2014;;1.0;
2014;;2.0;Alternativa (PSDB ou PSL)
2014;Outro (direita);1.0;PT
2014;Outro (direita);3.0;PT
2014;PT;3.0;PT
2014;;0.0;Outros
2014;;-1.0;Alternativa (PSDB ou PSL)
2014;;-3.0;Outros
2014;;-1.0;PT
2014;;1.0;PT
2014;;-2.0;PT
2014;PT;-2.0;PT
2014;;-3.0;
2014;PT;-3.0;
2014;PSDB;3.0;PT
2014;;-3.0;Outros
2014;;-3.0;PT
2014;Outro (esquerda);3.0;PT
2014;;-3.0;Outros
2014;;3.0;Nenhum
2014;;-3.0;PT
2014;;-2.0;PT
2014;;-3.0;PT
2014;PT;-2.0;PT
2014;;3.0;
2014;;-3.0;Outros
2014;;-1.0;PT
2014;;-2.0;PT
2014;;2.0;PT
2014;PT;3.0;PT
2014;;-1.0;PT
2014;;-3.0;PT
2014;PT;-1.0;
2014;;0.0;
2014;;3.0;Alternativa (PSDB ou PSL)
2014;;-3.0;
2014;Outro (esquerda);-3.0;Nenhum
2014;Outro (direita);-3.0;Outros
2014;;1.0;
2014;;-2.0;
2014;;-1.0;PT
2014;;-3.0;
2014;Outro (direita);1.0;PT
2014;;-1.0;PT
2014;;-3.0;
2014;;-3.0;Outros
2014;;0.0;Alternativa (PSDB ou PSL)
2014;;-3.0;PT
2014;;3.0;PT
2014;;-3.0;
2014;;-2.0;Outros
2014;;-3.0;PT
2014;PT;1.0;PT
2014;;2.0;PT
2014;;-1.0;
2014;PT;-1.0;PT
2014;;-3.0;Outros
2014;;-3.0;
2014;PSDB;-1.0;PT
2014;;-3.0;Outros
2014;;-2.0;PT
2014;;-2.0;PT
2014;;-2.0;
2014;;-1.0;PT
2014;;-3.0;Outros
2014;;-1.0;Alternativa (PSDB ou PSL)
2014;;0.0;
2014;;-3.0;
2014;;-2.0;
2014;;-1.0;PT
2014;;-2.0;
2014;;-3.0;
2014;;1.0;
2014;;-1.0;PT
2014;;-3.0;PT
2014;;2.0;PT
2014;;-3.0;
2014;;-1.0;PT
2014;;-2.0;PT
2014;;3.0;
2014;PT;3.0;PT
2014;;1.0;PT
2014;Outro (direita);0.0;
2014;;-3.0;
2014;;1.0;
2014;;-3.0;PT
2014;;-3.0;Alternativa (PSDB ou PSL)
2014;PT;3.0;PT
2014;;3.0;PT
2014;;-3.0;
2014;;0.0;PT
2014;;-2.0;Alternativa (PSDB ou PSL)
2014;;0.0;
2014;;0.0;
2014;;-1.0;PT
2014;;3.0;PT
2014;PT;3.0;PT
2014;;-3.0;
2014;PSDB;-3.0;Alternativa (PSDB ou PSL)
2014;PT;-3.0;
2014;PT;3.0;PT
2014;;0.0;PT
2014;;1.0;
2014;;-3.0;Alternativa (PSDB ou PSL)
2014;Outro (direita);1.0;
2014;PSDB;-3.0;Outros
2014;;-2.0;
2014;;-3.0;
2014;PSDB;-2.0;Alternativa (PSDB ou PSL)
2014;Outro (esquerda);-3.0;
2014;;;
2014;;0.0;
2014;;-3.0;Alternativa (PSDB ou PSL)
2014;;1.0;PT
2014;PT;3.0;PT
2014;;3.0;PT
2014;;3.0;PT
2014;;1.0;PT
2014;;-1.0;PT
2014;;1.0;PT
2014;;0.0;PT
2014;;1.0;PT
2014;;1.0;PT
2014;;2.0;PT
2014;;-3.0;
2014;;-3.0;PT
2014;;-3.0;Outros
2014;;0.0;PT
2014;;-1.0;PT
2014;;0.0;Alternativa (PSDB ou PSL)
2014;;1.0;PT
2014;;-1.0;
2014;;-3.0;PT
2014;;-2.0;PT
2014;;-3.0;PT
2014;;2.0;PT
2014;;0.0;PT
2014;;-1.0;
2014;;-2.0;Alternativa (PSDB ou PSL)
2014;;-3.0;Outros
2014;;-3.0;Outros
2014;;0.0;PT
2014;PT;2.0;
2014;;1.0;Alternativa (PSDB ou PSL)
2014;;-2.0;
2014;;-3.0;Alternativa (PSDB ou PSL)
2014;;-1.0;
2014;;1.0;Alternativa (PSDB ou PSL)
2014;;-3.0;PT
2014;;-2.0;Alternativa (PSDB ou PSL)
2014;;-3.0;Alternativa (PSDB ou PSL)
2014;;0.0;
2014;;-2.0;Alternativa (PSDB ou PSL)
2014;;1.0;PT
2014;;0.0;PT
2014;Outro (direita);-3.0;Outros
2014;PT;2.0;Alternativa (PSDB ou PSL)
2014;;2.0;PT
2014;;0.0;PT
2014;;0.0;PT
2014;;-2.0;PT
2014;;-1.0;
2014;;-2.0;
2014;PT;1.0;
2014;PT;3.0;
2014;Outro (direita);-1.0;Alternativa (PSDB ou PSL)
2014;;1.0;Alternativa (PSDB ou PSL)
2014;PT;2.0;PT
2014;;0.0;Outros
2014;;2.0;
2014;PT;0.0;PT
2014;;-3.0;
2014;;1.0;
2014;;0.0;PT
2014;;-2.0;Outros
2014;;1.0;
2014;;-3.0;
2014;;-3.0;PT
2014;PT;3.0;PT
2014;;3.0;PT
2014;;-3.0;PT
2014;;2.0;PT
2014;;-2.0;PT
2014;PT;3.0;PT
2014;;-3.0;Alternativa (PSDB ou PSL)
2014;;1.0;PT
2014;;-1.0;
2014;;-1.0;
2014;;1.0;
2014;PT;-3.0;
2014;PT;-3.0;
2014;;;
2014;;-3.0;
2014;;-3.0;
2014;;-2.0;Alternativa (PSDB ou PSL)
2014;;1.0;
2014;;0.0;PT
2014;;-3.0;
2014;;0.0;PT
2014;;3.0;PT
2014;;-3.0;Outros
2014;;-1.0;
2014;;-3.0;
2014;;-3.0;
2014;;0.0;PT
2014;;0.0;PT
2014;;-1.0;
2014;;1.0;PT
2014;;0.0;PT
2014;;2.0;Alternativa (PSDB ou PSL)
2014;;-3.0;
2014;PT;2.0;
2014;;0.0;
2014;PT;-3.0;PT
2014;;-2.0;
2014;PT;0.0;PT
2014;;-1.0;PT
2014;;0.0;
2014;;-3.0;
2014;;-3.0;PT
2014;;-3.0;Alternativa (PSDB ou PSL)
2014;;0.0;Alternativa (PSDB ou PSL)
2014;;-1.0;PT
2014;Outro (direita);3.0;PT
2014;;-3.0;PT
2014;;3.0;PT
2014;;3.0;PT
2014;;-2.0;
2014;;3.0;
2014;;-2.0;PT
2014;;-3.0;PT
2014;;1.0;PT
2014;;-2.0;PT
2014;;3.0;PT
2014;;-2.0;Outros
2014;;-3.0;PT
2014;;-2.0;
2014;;-3.0;PT
2014;;1.0;Alternativa (PSDB ou PSL)
2014;;1.0;
2014;;-3.0;
2014;;-2.0;PT
2014;;-2.0;PT
2014;;-2.0;
2014;;-2.0;PT
2014;;1.0;Outros
2014;;0.0;
2014;;-1.0;PT
2014;Outro (direita);3.0;
2014;PT;2.0;PT
2014;;-2.0;PT
2014;;0.0;PT
2014;;-2.0;Outros
2014;;-3.0;Alternativa (PSDB ou PSL)
2014;;-3.0;
2014;;3.0;PT
2014;;1.0;
2014;PT;2.0;Alternativa (PSDB ou PSL)
2014;PT;2.0;PT
2014;PT;3.0;
2014;;-2.0;
2014;;-1.0;PT
2014;;-3.0;Alternativa (PSDB ou PSL)
2014;;0.0;PT
2014;;-2.0;PT
2014;;-3.0;PT
2014;;-3.0;
2014;;-2.0;
2014;;1.0;PT
2014;PSDB;0.0;Alternativa (PSDB ou PSL)
2014;;-3.0;
2014;;-3.0;Nenhum
2014;;1.0;
2014;;-3.0;
2014;;2.0;PT
2014;;0.0;PT
2014;;0.0;Outros
2014;;2.0;
2014;;-1.0;PT
2014;;1.0;PT
2014;PT;1.0;PT
2014;;-2.0;
2014;;2.0;PT
2014;;-1.0;
2014;;-3.0;
2014;;-2.0;Alternativa (PSDB ou PSL)
2014;;1.0;
2014;;0.0;Nenhum
2014;;1.0;PT
2014;;-3.0;
2014;;3.0;PT
2014;;-3.0;PT
2014;;0.0;
2014;;-2.0;
2014;PT;3.0;
2014;Outro (esquerda);0.0;PT
2014;;-3.0;Alternativa (PSDB ou PSL)
2014;;0.0;PT
2014;;-3.0;
2014;;3.0;
2014;;-1.0;
2014;;0.0;
2014;Outro (direita);1.0;
2014;;-3.0;
2014;;-3.0;Nenhum
2014;;-3.0;
2014;;-1.0;
2014;PT;-2.0;PT
2014;Outro;1.0;Alternativa (PSDB ou PSL)
2014;;0.0;Outros
2014;;-3.0;
2014;;-3.0;PT
2014;PT;-3.0;Alternativa (PSDB ou PSL)
2014;;3.0;
2014;;-2.0;
2014;;3.0;Alternativa (PSDB ou PSL)
2014;;1.0;
2014;;-3.0;Alternativa (PSDB ou PSL)
2014;;1.0;
2014;;-1.0;PT
2014;;0.0;PT
2014;;-1.0;
2014;;-3.0;PT
2014;;-1.0;
2014;PT;3.0;PT
2014;;0.0;
2014;;-1.0;
2014;;0.0;PT
2014;;0.0;Outros
2014;;-1.0;
2014;;-1.0;PT
2014;;-2.0;PT
2014;;0.0;
2014;;-2.0;Outros
2014;;-1.0;PT
2014;;0.0;PT
2014;;-1.0;
2014;;2.0;PT
2014;;-2.0;
2014;;-1.0;
2014;;-3.0;
2014;;-3.0;
2014;;-1.0;
2014;;-3.0;Alternativa (PSDB ou PSL)
2014;;1.0;PT
2014;PT;-2.0;PT
2014;;3.0;PT
2014;;0.0;PT
2014;;1.0;PT
2014;;-3.0;
2014;;1.0;
2014;;2.0;PT
2014;;0.0;PT
2014;;-3.0;
2014;;0.0;PT
2014;PT;-2.0;
2014;;-1.0;PT
2014;;-2.0;PT
2014;PT;1.0;PT
2014;;-3.0;Alternativa (PSDB ou PSL)
2014;;-2.0;PT
2014;Outro (direita);-3.0;Alternativa (PSDB ou PSL)
2014;;0.0;PT
2014;Outro (esquerda);-3.0;
2014;;1.0;PT
2014;PT;0.0;PT
2014;;3.0;
2014;;-1.0;Alternativa (PSDB ou PSL)
2014;;-3.0;
2014;;-3.0;
2014;;3.0;PT
2014;;-2.0;
2014;;2.0;PT
2014;PT;1.0;PT
2014;PT;-2.0;
2014;;1.0;PT
2014;;-3.0;
2014;;-3.0;Outros
2014;;0.0;PT
2014;;;Outros
2014;;2.0;PT
2014;;2.0;
2014;PT;1.0;PT
2014;;-1.0;
2014;;-3.0;Outros
2014;PT;2.0;PT
2014;;3.0;Nenhum
2014;;-1.0;
2014;PSDB;-1.0;PT
2014;;-1.0;PT
2014;;2.0;PT
2014;;-3.0;PT
2014;;-3.0;PT
2014;;1.0;
2014;;-3.0;
2014;;3.0;PT
2014;;0.0;Alternativa (PSDB ou PSL)
2014;PT;0.0;PT
2014;;-2.0;PT
2014;PT;3.0;PT
2014;;-3.0;
2014;;-1.0;
2014;;-3.0;Alternativa (PSDB ou PSL)
2014;;-2.0;PT
2014;;1.0;Outros
2014;Outro (esquerda);-2.0;PT
2014;;-3.0;Alternativa (PSDB ou PSL)
2014;;1.0;PT
2014;;1.0;
2014;;-3.0;PT
2014;;2.0;PT
2014;;0.0;
2014;;-1.0;Alternativa (PSDB ou PSL)
2014;;1.0;
2014;PT;0.0;PT
2014;PT;-3.0;PT
2014;;-1.0;
2014;;2.0;
2014;Outro (direita);3.0;
2014;;1.0;
2014;;-2.0;Alternativa (PSDB ou PSL)
2014;PT;3.0;PT
2014;;-2.0;Alternativa (PSDB ou PSL)
